Order,Test-Times,Load-Time,Cal-Time,
1,0,0.7603485584259033,0.015526533126831055,
1,1,0.6878445148468018,0.016562223434448242,
1,2,0.6740069389343262,0.01783156394958496,
1,3,0.6699330806732178,0.016617774963378906,
1,4,0.6690127849578857,0.017652511596679688,
1,5,0.6604306697845459,0.017831802368164062,
1,6,0.6692309379577637,0.016913414001464844,
1,7,0.6847083568572998,0.017942428588867188,
1,8,0.667504072189331,0.01806950569152832,
1,9,0.6689853668212891,0.01800823211669922,
2,0,1.055293321609497,0.028832435607910156,
2,1,1.03143310546875,0.029018640518188477,
2,2,1.0235588550567627,0.028293132781982422,
2,3,1.0253136157989502,0.02769923210144043,
2,4,1.0191256999969482,0.02928447723388672,
2,5,1.0233879089355469,0.028001070022583008,
2,6,1.0132360458374023,0.029451608657836914,
2,7,1.0551173686981201,0.028078794479370117,
2,8,1.0202178955078125,0.029062509536743164,
2,9,1.0371904373168945,0.029541730880737305,
3,0,1.4172718524932861,0.0443267822265625,
3,1,1.3775570392608643,0.04027438163757324,
3,2,1.4347281455993652,0.041213274002075195,
3,3,1.378462553024292,0.040686607360839844,
3,4,1.414534330368042,0.04167628288269043,
3,5,1.3613877296447754,0.04043936729431152,
3,6,1.3400394916534424,0.040132999420166016,
3,7,1.4228215217590332,0.04055333137512207,
3,8,1.4239342212677002,0.04050445556640625,
3,9,1.408430814743042,0.04262280464172363,
4,0,1.7368392944335938,0.05236315727233887,
4,1,1.7209739685058594,0.053688764572143555,
4,2,1.7769105434417725,0.05352282524108887,
4,3,1.7470133304595947,0.051888465881347656,
4,4,1.7719390392303467,0.05271768569946289,
4,5,1.697974681854248,0.05202960968017578,
4,6,1.7156946659088135,0.05204057693481445,
4,7,1.7552025318145752,0.05320858955383301,
4,8,1.831434726715088,0.05365896224975586,
4,9,1.7093689441680908,0.053368568420410156,
5,0,2.1631572246551514,0.06484079360961914,
5,1,2.0506772994995117,0.06174111366271973,
5,2,2.052097797393799,0.06032204627990723,
5,3,2.0621793270111084,0.060743093490600586,
5,4,2.131948709487915,0.06065964698791504,
5,5,2.1113052368164062,0.06272578239440918,
5,6,2.0475215911865234,0.05989265441894531,
5,7,2.065774917602539,0.06058645248413086,
5,8,2.05391001701355,0.06068730354309082,
5,9,2.0433623790740967,0.05982041358947754,
6,0,2.3737244606018066,0.04681873321533203,
6,1,2.417607069015503,0.04754996299743652,
6,2,2.494332790374756,0.04807162284851074,
6,3,2.427067756652832,0.0536646842956543,
6,4,2.3829290866851807,0.04784655570983887,
6,5,2.3384485244750977,0.04731178283691406,
