Order,Test-Times,Load-Time,Cal-Time,
1,0,9.16234016418457,0.8538079261779785,
1,1,9.521165132522583,0.009886741638183594,
1,2,9.092329263687134,0.011001110076904297,
1,3,8.76430869102478,0.009908914566040039,
1,4,9.43198037147522,0.010833501815795898,
1,5,8.799025058746338,0.010652780532836914,
1,6,9.065651655197144,0.011320829391479492,
1,7,9.226772546768188,0.010278463363647461,
1,8,9.042921781539917,0.011148691177368164,
1,9,9.351027011871338,0.010041236877441406,
2,0,9.018672704696655,0.6766419410705566,
2,1,9.102415084838867,0.021796464920043945,
2,2,9.285675048828125,0.022335529327392578,
2,3,9.30140995979309,0.021554946899414062,
2,4,8.951750993728638,0.021891355514526367,
2,5,9.431519031524658,0.021884679794311523,
2,6,8.877326011657715,0.02170252799987793,
2,7,9.109984874725342,0.021818876266479492,
2,8,9.212305545806885,0.021909236907958984,
2,9,9.097037315368652,0.02180314064025879,
3,0,9.55899953842163,0.7181713581085205,
3,1,8.978349208831787,0.044611215591430664,
3,2,9.114206314086914,0.043833017349243164,
3,3,9.356886625289917,0.044072628021240234,
3,4,9.569458961486816,0.04394984245300293,
3,5,9.1720609664917,0.04403376579284668,
3,6,9.197697162628174,0.044417381286621094,
3,7,9.273507833480835,0.0440218448638916,
3,8,9.503245115280151,0.044098615646362305,
3,9,8.852627992630005,0.04382920265197754,
4,0,10.045245885848999,0.7642478942871094,
4,1,8.847767353057861,0.08986997604370117,
4,2,9.370383977890015,0.08972454071044922,
4,3,9.066256999969482,0.08981800079345703,
4,4,9.208633184432983,0.08975481986999512,
4,5,9.225193500518799,0.08972740173339844,
4,6,8.894926071166992,0.08977055549621582,
4,7,9.560669183731079,0.08975005149841309,
4,8,9.016005039215088,0.08992791175842285,
4,9,9.290008783340454,0.08983850479125977,
5,0,9.477478504180908,0.8687865734100342,
5,1,9.299877405166626,0.159332275390625,
5,2,9.334418296813965,0.15901565551757812,
5,3,9.413393020629883,0.15937423706054688,
5,4,9.700779438018799,0.15936017036437988,
5,5,9.148965120315552,0.15937495231628418,
5,6,9.340374231338501,0.15852046012878418,
5,7,9.506122827529907,0.15943503379821777,
5,8,9.31295371055603,0.15946698188781738,
5,9,9.342262029647827,0.159287691116333,
6,0,9.324150323867798,0.9506206512451172,
6,1,9.622899293899536,0.2687859535217285,
6,2,9.578476905822754,0.26975488662719727,
6,3,9.491823434829712,0.2697467803955078,
6,4,9.044285297393799,0.268904447555542,
6,5,9.778059482574463,0.2673664093017578,
6,6,9.295466184616089,0.2721428871154785,
6,7,9.408684968948364,0.26970672607421875,
6,8,9.611058950424194,0.2725961208343506,
6,9,9.377131938934326,0.27233171463012695,
7,0,9.887071371078491,1.0789434909820557,
7,1,9.229207038879395,0.42180681228637695,
7,2,9.875632524490356,0.4218876361846924,
7,3,9.29375147819519,0.4166140556335449,
7,4,9.451881647109985,0.4203226566314697,
7,5,9.626228332519531,0.41836071014404297,
7,6,9.50935959815979,0.42191624641418457,
7,7,9.471213579177856,0.4218442440032959,
7,8,9.355691194534302,0.41816282272338867,
7,9,9.240384101867676,0.41902613639831543,
8,0,9.601888656616211,1.2996363639831543,
8,1,9.378938674926758,0.6405107975006104,
8,2,9.79822039604187,0.6416277885437012,
8,3,9.440345048904419,0.6420750617980957,
8,4,9.563723087310791,0.645237922668457,
8,5,9.605576515197754,0.6446132659912109,
8,6,9.481001853942871,0.6394801139831543,
8,7,9.7952299118042,0.6428263187408447,
8,8,9.271334171295166,0.6452796459197998,
8,9,8.985592365264893,0.6445889472961426,
9,0,9.400045156478882,1.5686047077178955,
9,1,9.827199935913086,0.9255163669586182,
9,2,9.47860860824585,0.9247612953186035,
9,3,9.165509223937988,0.9219653606414795,
9,4,9.854187726974487,0.9243683815002441,
9,5,9.26962661743164,0.9240753650665283,
9,6,9.270682096481323,0.9218435287475586,
9,7,9.603384256362915,0.9231109619140625,
9,8,9.583636999130249,0.9190382957458496,
9,9,9.465294361114502,0.9237537384033203,
10,0,9.507638931274414,1.944566249847412,
10,1,9.798055410385132,1.305506706237793,
10,2,9.588873863220215,1.30588960647583,
10,3,9.128027439117432,1.3066394329071045,
10,4,9.497967958450317,1.3050267696380615,
10,5,9.984527111053467,1.304424524307251,
10,6,9.22025728225708,1.3018112182617188,
10,7,9.731895685195923,1.302239179611206,
10,8,9.685742616653442,1.3037118911743164,
10,9,9.58434772491455,1.3070168495178223,
11,0,9.950796127319336,2.4166958332061768,
11,1,9.34294056892395,1.7789156436920166,
11,2,9.535279989242554,1.7800612449645996,
11,3,9.534642934799194,1.7750771045684814,
11,4,9.992644548416138,1.7804360389709473,
11,5,9.576478958129883,1.777348279953003,
11,6,9.283063888549805,1.7797956466674805,
11,7,9.755394220352173,1.775667428970337,
11,8,9.742267370223999,1.7747502326965332,
11,9,9.624372005462646,1.7799861431121826,
12,0,10.053132772445679,3.0160508155822754,
12,1,9.47017240524292,2.3862757682800293,
12,2,9.645458221435547,2.3862979412078857,
12,3,9.649662971496582,2.3934619426727295,
12,4,10.106971263885498,2.3899989128112793,
12,5,9.636073350906372,2.387852430343628,
12,6,9.444840908050537,2.388423204421997,
12,7,9.16581678390503,2.389479875564575,
12,8,9.366509437561035,2.3925511837005615,
12,9,9.896000146865845,2.39223051071167,
13,0,9.61637568473816,3.750720262527466,
13,1,10.550709247589111,3.1236400604248047,
13,2,10.160851955413818,3.1247236728668213,
13,3,11.102156639099121,3.1297767162323,
13,4,9.78389024734497,3.129537343978882,
13,5,9.865914106369019,3.1274936199188232,
13,6,9.846701860427856,3.1265974044799805,
13,7,9.309987783432007,3.1295552253723145,
13,8,9.314726114273071,3.1277289390563965,
13,9,9.271258115768433,3.126201629638672,
14,0,9.393431901931763,4.6546337604522705,
14,1,9.390146970748901,4.043113946914673,
14,2,9.633436679840088,4.038888931274414,
14,3,9.40053677558899,4.042413711547852,
14,4,9.4299955368042,4.044313430786133,
14,5,9.409449338912964,4.0379838943481445,
14,6,9.382933855056763,4.042462348937988,
14,7,9.410397052764893,4.04763388633728,
14,8,9.364593744277954,4.044620037078857,
14,9,10.71163558959961,4.049142599105835,
15,0,9.970070123672485,5.747874021530151,
15,1,9.647375106811523,5.131471395492554,
15,2,9.476262092590332,5.126341104507446,
15,3,9.985362768173218,5.124411106109619,
15,4,9.474286079406738,5.126233100891113,
15,5,10.069605827331543,5.127581357955933,
15,6,9.796978235244751,5.127548456192017,
15,7,9.26687502861023,5.130816221237183,
15,8,9.99256944656372,5.129558324813843,
15,9,9.696958303451538,5.12765645980835,
16,0,9.716651201248169,7.055382013320923,
16,1,10.035386323928833,6.436527967453003,
16,2,9.954597473144531,6.431124210357666,
16,3,9.54057788848877,6.432996511459351,
16,4,9.84423542022705,6.435260057449341,
16,5,9.514465808868408,6.435494422912598,
16,6,9.83001184463501,6.431558609008789,
16,7,9.635035514831543,6.433670997619629,
16,8,9.554741859436035,6.433800220489502,
16,9,10.046700954437256,6.437496185302734,
17,0,9.660995244979858,8.571647882461548,
17,1,9.334253787994385,7.952223062515259,
17,2,10.408562898635864,7.952071189880371,
17,3,9.334708213806152,7.958701848983765,
17,4,9.895012617111206,7.954311370849609,
17,5,9.636136531829834,7.95321798324585,
17,6,9.94223928451538,7.954692840576172,
17,7,9.831789016723633,7.960846900939941,
17,8,9.366862535476685,7.96276593208313,
17,9,10.099432229995728,7.956639528274536,
18,0,9.666704177856445,10.394230842590332,
18,1,9.666225671768188,9.783652782440186,
18,2,9.581351518630981,9.787514925003052,
18,3,10.470347881317139,9.791829824447632,
18,4,9.805125713348389,9.791463851928711,
18,5,9.413071632385254,9.787291526794434,
18,6,9.903758525848389,9.783674716949463,
18,7,9.660110712051392,9.787469387054443,
18,8,9.756207942962646,9.787075996398926,
18,9,9.676877737045288,9.783622741699219,
19,0,9.739795923233032,12.45860481262207,
19,1,9.725918769836426,11.851667404174805,
19,2,9.747971534729004,11.853989362716675,
19,3,9.689623594284058,11.849647045135498,
19,4,9.7351975440979,11.853908061981201,
19,5,10.284286737442017,11.85401964187622,
19,6,9.465184926986694,11.853877782821655,
19,7,10.113967895507812,11.84803295135498,
19,8,9.738971710205078,11.849050998687744,
19,9,9.934262752532959,11.853050947189331,
